product_id,product_name,category,brand,price,discount_pct,final_price,rating,num_reviews,delivery_time_min,city,seller,stock,sold_quantity,profit_margin_pct,is_organic,packaging_type,weight_g,shelf_life_days,reorder_level,demand_index,date_added,expiry_date,offer_type,delivery_status,revenue_inr,price_per_100g,weight_bucket,is_perishable,is_impulse_category,has_offer,is_small,impulse_score,basket_type,impulse_premium_pct,city_impulse_index
9652,dove classic personal 822,personal care,dove,456.37,10,410.73,3.9,77,31,mumbai,sellera,120,56,32.7,False,box,1000,794,24,22,2024-03-16,2026-05-19,flatdiscount,on-time,23000.88,41.073,bulk,0,0,1,0,0.2,Planned,-67.79718813057977,0.9848090911450436
9653,p&g premium personal 854,personal care,p&g,165.96,10,149.36,5.0,284,38,lucknow,urbanseller,115,42,25.5,False,pouch,250,517,23,10,2024-03-10,2025-08-09,flatdiscount,delayed,6273.120000000001,59.74400000000001,small,0,0,1,1,0.5,Mixed,-53.15840595216707,0.9899610382622132
9654,gowardhan family pack dairy 477,dairy,gowardhan,104.09,0,104.09,3.8,470,27,kolkata,sellerb,71,45,13.2,False,jar,750,8,14,7,2025-08-22,2025-08-30,flatdiscount,on-time,4684.05,13.878666666666668,bulk,1,1,1,0,0.7,Impulse,-49.062099035544335,0.9926416683821241
9655,modern organic bakery 520,bakery,modern,46.26,5,43.95,4.1,333,35,ahmedabad,urbanseller,126,31,27.9,False,pouch,300,13,25,0,2024-02-27,2024-03-11,no offer,delayed,1362.45,14.65,mid,1,1,0,0,0.5,Mixed,-82.90225983718673,1.0225348626452144
9656,itc lite snacks 920,snacks,itc,229.72,20,183.78,4.2,249,23,jaipur,localmart,113,288,33.3,False,jar,400,365,22,57,2025-08-01,2026-08-01,flatdiscount,on-time,52928.64,45.945,mid,0,1,1,0,0.45,Mixed,-10.924460367654474,1.0232433225584974
9657,lay's daily snacks 297,snacks,lay's,227.04,20,181.63,4.1,401,25,bengaluru,urbanseller,95,117,8.3,False,box,750,160,19,33,2025-05-29,2025-11-05,no offer,on-time,21250.71,24.217333333333332,bulk,0,1,0,0,0.25,Planned,-53.04881847593741,0.9849458155674083
9658,tropicana daily beverages 582,beverages,tropicana,208.23,20,166.58,4.1,290,29,hyderabad,dailyneeds,110,123,11.8,False,box,1500,539,22,33,2024-12-16,2026-06-08,buy1get1,on-time,20489.34,11.105333333333334,bulk,0,1,1,0,0.45,Mixed,-71.61832478135663,1.0021408233089992
9659,modern daily bakery 390,bakery,modern,491.69,20,393.35,4.7,285,32,lucknow,sellera,127,455,34.0,False,pouch,300,4,25,100,2024-08-31,2024-09-04,flatdiscount,delayed,178974.25,131.11666666666667,mid,1,1,1,0,0.7,Impulse,53.02380188947886,0.9899610382622132
9660,britannia fresh snacks 414,snacks,britannia,242.78,5,230.64,4.7,93,28,delhi,urbanseller,100,278,22.6,False,jar,300,208,20,68,2024-02-28,2024-09-23,no offer,delayed,64117.92,76.88,mid,0,1,0,0,0.25,Planned,49.05054928577046,1.014797842636215
9661,freshfarm family pack fruits 456,fruits & vegetables,freshfarm,62.51,25,46.88,4.1,294,30,hyderabad,sellerb,119,74,21.4,False,pouch,250,8,23,28,2025-04-28,2025-05-06,no offer,on-time,3469.1200000000003,18.752000000000002,small,1,1,0,1,0.8,Impulse,-70.59553562925038,1.0021408233089992
9662,surf excel premium household 738,household,surf excel,424.58,0,424.58,4.7,47,16,pune,dailyneeds,124,265,26.7,False,can,200,560,24,74,2025-10-22,2027-05-05,freedelivery,on-time,112513.7,212.29,small,0,0,1,1,0.5,Mixed,18.133986522549748,0.9761729157615873
9663,britannia fresh snacks 906,snacks,britannia,22.91,25,17.18,4.3,350,23,kolkata,localmart,89,70,30.3,False,can,100,191,17,25,2024-06-18,2024-12-26,no offer,on-time,1202.6,17.18,small,0,1,0,1,0.55,Mixed,-66.69239806543267,0.9926416683821241
9664,tata classic grocery 85,grocery,tata,457.75,0,457.75,3.8,514,10,delhi,sellera,138,46,20.0,False,jar,400,709,27,17,2025-04-12,2027-03-22,no offer,on-time,21056.5,114.4375,mid,0,0,0,0,0.0,Planned,37.221879533343255,1.014797842636215
9665,freshfarm lite fruits 640,fruits & vegetables,freshfarm,394.05,30,275.83,3.8,20,30,hyderabad,localmart,135,254,18.3,False,jar,2000,9,27,67,2024-01-14,2024-01-23,buy1get1,on-time,70060.81999999999,13.7915,bulk,1,1,1,0,0.7,Impulse,-78.37395102553364,1.0021408233089992
9666,aashirvaad organic grocery 440,grocery,aashirvaad,430.43,5,408.91,4.2,212,35,bengaluru,localmart,79,44,9.7,False,can,400,665,15,38,2024-12-05,2026-10-01,no offer,on-time,17992.04,102.2275,mid,0,0,0,0,0.0,Planned,22.580882053477648,0.9849458155674083
9667,lay's organic snacks 836,snacks,lay's,54.71,15,46.5,4.8,527,31,chennai,localmart,108,87,32.4,False,can,300,185,21,40,2024-06-29,2024-12-31,buy1get1,delayed,4045.5,15.5,mid,0,1,1,0,0.45,Mixed,-69.94948603109466,1.0102290037834531
9668,minute maid premium beverages 137,beverages,minute maid,297.56,0,297.56,3.4,233,25,delhi,quickstores,109,24,31.8,False,packet,500,127,21,12,2024-07-25,2024-11-29,no offer,on-time,7141.4400000000005,59.512,mid,0,1,0,0,0.25,Planned,52.0936116831466,1.014797842636215
9669,patanjali original grocery 991,grocery,patanjali,150.13,15,127.61,3.9,445,18,kolkata,localmart,136,22,27.6,False,bottle,200,402,27,14,2024-06-09,2025-07-16,freedelivery,on-time,2807.42,63.805,small,0,0,1,1,0.5,Mixed,-23.491495151283743,0.9926416683821241
9670,freshfarm family pack fruits 122,fruits & vegetables,freshfarm,103.24,5,98.08,3.8,152,22,kolkata,dailyneeds,78,55,6.1,False,can,250,8,15,18,2024-03-20,2024-03-28,no offer,on-time,5394.4,39.232,small,1,1,0,1,0.8,Impulse,-38.48144484890951,0.9926416683821241
9671,surf excel family pack household 594,household,surf excel,882.3,25,661.72,4.5,172,34,pune,sellerb,95,122,32.5,False,packet,100,1791,19,41,2023-11-29,2028-10-24,no offer,on-time,80729.84,661.72,small,0,0,0,1,0.3,Planned,268.2303526388507,0.9761729157615873
9672,tropicana premium beverages 719,beverages,tropicana,91.54,5,86.96,5.0,324,23,ahmedabad,localmart,133,40,29.0,False,box,300,206,26,38,2024-07-28,2025-02-19,no offer,on-time,3478.3999999999996,28.986666666666665,mid,0,1,0,0,0.25,Planned,-25.919363758757747,1.0225348626452144
9673,bakehouse family pack bakery 757,bakery,bakehouse,402.23,0,402.23,4.6,36,29,pune,urbanseller,107,143,18.6,True,can,300,12,21,54,2024-12-27,2025-01-08,buy1get1,delayed,57518.89,134.07666666666668,mid,1,1,1,0,0.7,Impulse,56.47836235923499,0.9761729157615873
9674,coca-cola family pack beverages 303,beverages,coca-cola,87.06,5,82.71,3.9,125,34,pune,dailyneeds,113,283,8.6,False,box,1500,94,22,85,2025-08-13,2025-11-15,cashback,on-time,23406.929999999997,5.513999999999999,bulk,0,1,1,0,0.45,Mixed,-85.90798200663949,0.9761729157615873
9675,nivea fresh personal 517,personal care,nivea,253.07,0,253.07,4.5,176,33,bengaluru,dailyneeds,143,12,35.7,False,box,750,612,28,14,2024-04-29,2026-01-01,no offer,on-time,3036.84,33.742666666666665,bulk,0,0,0,0,0.0,Planned,-73.54445142455572,0.9849458155674083
9676,coca-cola organic beverages 365,beverages,coca-cola,171.12,0,171.12,3.8,248,37,ahmedabad,localmart,127,292,33.6,True,bottle,1500,353,25,55,2023-12-04,2024-11-21,no offer,delayed,49967.04,11.408,bulk,0,1,0,0,0.25,Planned,-70.84480571848809,1.0225348626452144
9677,dove classic personal 494,personal care,dove,337.98,0,337.98,4.7,164,27,bengaluru,quickstores,107,52,10.3,False,packet,100,534,21,21,2024-05-09,2025-10-25,no offer,on-time,17574.96,337.98,small,0,0,0,1,0.3,Planned,164.98932037169547,0.9849458155674083
9678,lay's fresh snacks 106,snacks,lay's,275.98,15,234.58,4.5,295,24,delhi,quickstores,101,13,5.2,True,bottle,400,99,20,3,2024-06-26,2024-10-03,no offer,on-time,3049.54,58.645,mid,0,1,0,0,0.25,Planned,13.697573658480868,1.014797842636215
9679,freshfarm classic fruits 651,fruits & vegetables,freshfarm,279.84,20,223.87,3.9,53,18,kolkata,dailyneeds,79,265,29.1,False,packet,250,10,15,77,2024-06-10,2024-06-20,flatdiscount,on-time,59325.55,89.548,small,1,1,1,1,1.0,Impulse,40.41760748036937,0.9926416683821241
9680,dailygreens family pack fruits 305,fruits & vegetables,dailygreens,358.45,25,268.84,4.0,311,25,bengaluru,sellerb,149,138,39.4,False,pouch,500,8,29,42,2024-09-21,2024-09-29,no offer,on-time,37099.92,53.767999999999994,mid,1,1,0,0,0.5,Mixed,-15.687967134894146,0.9849458155674083
9681,aavin organic dairy 103,dairy,aavin,204.92,5,194.67,3.2,266,26,ahmedabad,sellerb,113,30,35.7,True,packet,1000,7,22,8,2024-07-05,2024-07-12,buy1get1,on-time,5840.099999999999,19.467,bulk,1,1,1,0,0.7,Impulse,-28.551629497906262,1.0225348626452144
9682,dailygreens classic fruits 173,fruits & vegetables,dailygreens,186.47,15,158.5,3.8,61,29,lucknow,urbanseller,76,74,5.5,False,can,100,5,15,18,2024-06-07,2024-06-12,flatdiscount,on-time,11729.0,158.5,small,1,1,1,1,1.0,Impulse,148.53922796308734,0.9899610382622132
9683,pepsi daily beverages 785,beverages,pepsi,342.07,0,342.07,4.7,215,22,delhi,sellerb,108,35,34.2,False,box,500,383,21,19,2024-02-28,2025-03-17,buy1get1,on-time,11972.449999999999,68.414,mid,0,1,1,0,0.45,Mixed,74.84427257848488,1.014797842636215
9684,himalaya original personal 933,personal care,himalaya,251.23,10,226.11,4.7,204,24,kolkata,sellerb,118,118,39.6,True,packet,400,783,23,33,2025-09-11,2027-11-03,no offer,delayed,26680.980000000003,56.5275,mid,0,0,0,0,0.0,Planned,-55.680265674563536,0.9926416683821241
9685,lay's original snacks 131,snacks,lay's,187.56,0,187.56,5.0,68,25,mumbai,sellerb,132,417,23.5,False,can,750,213,26,97,2025-10-09,2026-05-10,no offer,on-time,78212.52,25.008,bulk,0,1,0,0,0.25,Planned,-51.51591913971713,0.9848090911450436
9686,aavin original dairy 672,dairy,aavin,210.78,10,189.7,4.0,125,22,kolkata,quickstores,133,86,13.8,False,jar,750,7,26,20,2024-08-24,2024-08-31,freedelivery,on-time,16314.199999999999,25.293333333333333,bulk,1,1,1,0,0.7,Impulse,-7.167645182464802,0.9926416683821241
9687,dailygreens organic fruits 363,fruits & vegetables,dailygreens,123.78,0,123.78,3.7,135,30,hyderabad,sellera,101,38,14.4,False,bottle,1000,6,20,27,2024-05-16,2024-05-22,flatdiscount,delayed,4703.64,12.378,bulk,1,1,1,0,0.7,Impulse,-80.59041915629594,1.0021408233089992
9688,tata premium grocery 825,grocery,tata,27.0,15,22.95,4.1,122,15,chennai,dailyneeds,110,47,14.1,True,packet,400,329,22,11,2024-08-19,2025-07-14,flatdiscount,on-time,1078.6499999999999,5.7375,mid,0,0,1,0,0.2,Planned,-93.1201701031344,1.0102290037834531
9689,pepsi fresh beverages 444,beverages,pepsi,49.93,0,49.93,4.5,413,18,pune,localmart,101,326,36.2,False,box,1500,399,20,69,2024-06-12,2025-07-16,no offer,on-time,16277.18,3.3286666666666664,bulk,0,1,0,0,0.25,Planned,-91.49299409492819,0.9761729157615873
9690,nivea daily personal 530,personal care,nivea,505.16,15,429.39,4.1,162,23,bengaluru,quickstores,81,427,22.7,False,jar,250,1148,16,93,2024-11-28,2028-01-20,flatdiscount,on-time,183349.53,171.756,small,0,0,1,1,0.5,Mixed,34.66331057980036,0.9849458155674083
9691,fortune classic grocery 131,grocery,fortune,301.4,25,226.05,4.8,23,31,kolkata,sellera,128,53,36.1,False,can,1000,180,25,33,2025-03-30,2025-09-26,flatdiscount,on-time,11980.650000000001,22.605,bulk,0,0,1,0,0.2,Planned,-72.89436953051907,0.9926416683821241
9692,lay's original snacks 76,snacks,lay's,66.43,10,59.79,3.9,369,29,mumbai,urbanseller,128,99,11.8,True,bottle,500,356,25,19,2023-11-17,2024-11-07,cashback,delayed,5919.21,11.958,mid,0,1,1,0,0.45,Mixed,-76.81651315869871,0.9848090911450436
9693,coca-cola premium beverages 570,beverages,coca-cola,232.82,10,209.54,3.7,465,12,hyderabad,sellerb,114,261,30.9,False,pouch,200,446,22,59,2025-02-18,2026-05-10,flatdiscount,on-time,54689.939999999995,104.77,small,0,1,1,1,0.75,Impulse,167.75856459274212,1.0021408233089992
9694,britannia original snacks 743,snacks,britannia,247.92,15,210.73,4.1,118,27,mumbai,sellera,72,68,8.4,False,packet,200,229,14,13,2023-12-21,2024-08-06,freedelivery,on-time,14329.64,105.365,small,0,1,1,1,0.75,Impulse,104.27563898927164,0.9848090911450436
9695,coca-cola fresh beverages 58,beverages,coca-cola,278.48,10,250.63,3.7,531,32,lucknow,localmart,91,16,18.0,False,packet,300,466,18,2,2024-07-17,2025-10-26,no offer,on-time,4010.08,83.54333333333334,mid,0,1,0,0,0.25,Planned,113.5100030030192,0.9899610382622132
9696,pepsi classic beverages 490,beverages,pepsi,157.87,10,142.08,3.6,414,31,ahmedabad,dailyneeds,93,359,31.4,False,can,200,512,18,85,2025-02-02,2026-06-29,flatdiscount,on-time,51006.72,71.04,small,0,1,1,1,0.75,Impulse,81.5554875314346,1.0225348626452144
9697,freshfarm fresh fruits 526,fruits & vegetables,freshfarm,298.8,5,283.86,3.7,305,13,bengaluru,sellera,130,251,29.1,False,bottle,500,12,26,62,2025-10-21,2025-11-02,no offer,on-time,71248.86,56.772000000000006,mid,1,1,0,0,0.5,Mixed,-10.977482334887096,0.9849458155674083
9698,lizol organic household 920,household,lizol,521.15,0,521.15,4.0,195,29,ahmedabad,localmart,85,61,34.5,False,bottle,300,1501,17,14,2025-09-11,2029-10-21,no offer,on-time,31790.149999999998,173.71666666666667,mid,0,0,0,0,0.0,Planned,-3.331092567985925,1.0225348626452144
9699,aavin family pack dairy 566,dairy,aavin,174.71,10,157.24,5.0,72,25,ahmedabad,localmart,97,102,13.0,False,bottle,1000,14,19,63,2025-05-30,2025-06-13,no offer,on-time,16038.480000000001,15.724,bulk,1,1,0,0,0.5,Mixed,-42.28930098243581,1.0225348626452144
9700,dailygreens premium fruits 928,fruits & vegetables,dailygreens,115.58,15,98.24,3.9,294,27,jaipur,urbanseller,52,66,6.7,False,can,500,14,10,20,2024-01-14,2024-01-28,no offer,on-time,6483.839999999999,19.648,mid,1,1,0,0,0.5,Mixed,-69.19054415761046,1.0232433225584974
9701,freshfarm daily fruits 791,fruits & vegetables,freshfarm,359.85,10,323.87,4.2,262,21,delhi,sellerb,102,305,17.4,True,box,2000,15,20,68,2024-01-10,2024-01-25,no offer,delayed,98780.35,16.1935,bulk,1,1,0,0,0.5,Mixed,-74.60744487053466,1.014797842636215
9702,britannia organic bakery 73,bakery,britannia,273.16,5,259.5,4.0,174,27,lucknow,quickstores,77,268,30.2,True,box,100,6,15,61,2025-08-24,2025-08-30,no offer,on-time,69546.0,259.5,small,1,1,0,1,0.8,Impulse,202.85758172355227,0.9899610382622132
9703,tropicana classic beverages 699,beverages,tropicana,19.15,0,19.15,4.6,492,33,kolkata,localmart,130,57,19.2,False,pouch,500,486,26,17,2024-07-24,2025-11-22,no offer,on-time,1091.55,3.8299999999999996,mid,0,1,0,0,0.25,Planned,-90.21174666039704,0.9926416683821241
9704,gowardhan daily dairy 241,dairy,gowardhan,206.38,5,196.06,4.8,468,25,lucknow,sellerb,130,306,33.1,False,pouch,250,24,26,77,2023-11-29,2023-12-23,no offer,on-time,59994.36,78.424,small,1,1,0,1,0.8,Impulse,187.83412997668876,0.9899610382622132
9705,himalaya lite personal 361,personal care,himalaya,56.26,5,53.45,4.9,74,38,lucknow,sellera,105,175,5.1,False,box,300,551,21,43,2025-09-22,2027-03-27,flatdiscount,delayed,9353.75,17.816666666666666,mid,0,0,1,0,0.2,Planned,-86.03104801677898,0.9899610382622132
9706,dove classic personal 212,personal care,dove,568.56,0,568.56,4.4,218,27,mumbai,urbanseller,90,159,28.1,False,bottle,300,752,18,42,2025-01-21,2027-02-12,no offer,on-time,90401.04,189.51999999999998,mid,0,0,0,0,0.0,Planned,48.590969870535886,0.9848090911450436
9707,harpic original household 603,household,harpic,276.26,5,262.45,3.9,48,30,chennai,sellerb,107,19,24.5,False,can,300,579,21,0,2025-06-23,2027-01-23,flatdiscount,on-time,4986.55,87.48333333333333,mid,0,0,1,0,0.2,Planned,-51.31774967757441,1.0102290037834531
9708,britannia original snacks 640,snacks,britannia,158.22,5,150.31,3.4,376,37,ahmedabad,localmart,91,244,22.3,False,bottle,300,296,18,53,2025-01-16,2025-11-08,flatdiscount,delayed,36675.64,50.10333333333333,mid,0,1,1,0,0.45,Mixed,-2.8625214050288,1.0225348626452144
9709,lay's lite snacks 933,snacks,lay's,268.31,10,241.48,4.4,49,26,pune,localmart,87,123,20.0,False,can,750,203,17,57,2023-12-21,2024-07-11,no offer,on-time,29702.039999999997,32.19733333333333,bulk,0,1,0,0,0.25,Planned,-37.57765063904292,0.9761729157615873
9710,bakehouse premium bakery 733,bakery,bakehouse,337.18,10,303.46,4.4,126,23,delhi,localmart,99,449,32.8,False,jar,400,14,19,100,2024-11-26,2024-12-10,freedelivery,on-time,136253.53999999998,75.865,mid,1,1,1,0,0.7,Impulse,-11.459381743902538,1.014797842636215
9711,nivea family pack personal 273,personal care,nivea,48.42,0,48.42,4.4,418,33,bengaluru,urbanseller,106,19,15.1,False,bottle,500,608,21,23,2025-09-24,2027-05-25,no offer,on-time,919.98,9.684000000000001,mid,0,0,0,0,0.0,Planned,-92.40737150577105,0.9849458155674083
9712,parle fresh snacks 125,snacks,parle,259.51,20,207.61,3.2,507,29,hyderabad,quickstores,70,278,19.7,False,pouch,1000,217,14,60,2025-04-04,2025-11-07,freedelivery,on-time,57715.58,20.761000000000003,bulk,0,1,1,0,0.45,Mixed,-59.74975996719718,1.0021408233089992
9713,surf excel fresh household 377,household,surf excel,406.83,10,366.15,4.8,205,16,kolkata,urbanseller,136,76,7.5,False,packet,400,617,27,33,2025-08-10,2027-04-19,no offer,on-time,27827.399999999998,91.5375,mid,0,0,0,0,0.0,Planned,-49.061709023939436,0.9926416683821241
9714,aashirvaad fresh grocery 539,grocery,aashirvaad,300.19,0,300.19,4.0,481,25,pune,quickstores,105,298,12.2,False,bottle,100,304,21,57,2024-02-29,2024-12-29,cashback,on-time,89456.62,300.19,small,0,0,1,1,0.5,Mixed,259.9574965995789,0.9761729157615873
9715,modern daily bakery 536,bakery,modern,296.97,0,296.97,4.5,170,17,hyderabad,quickstores,117,340,20.8,False,bottle,300,5,23,92,2025-08-10,2025-08-15,no offer,on-time,100969.8,98.99000000000001,mid,1,1,0,0,0.5,Mixed,15.529371926067215,1.0021408233089992
9716,modern organic bakery 272,bakery,modern,290.74,0,290.74,4.1,41,32,ahmedabad,sellera,111,378,39.5,False,pouch,250,9,22,70,2024-05-31,2024-06-09,freedelivery,delayed,109899.72,116.296,small,1,1,1,1,1.0,Impulse,35.726879861742724,1.0225348626452144
9717,lizol daily household 500,household,lizol,434.92,5,413.17,4.6,107,19,pune,localmart,129,305,23.1,True,can,250,1259,25,86,2024-10-11,2028-03-23,no offer,on-time,126016.85,165.268,small,0,0,0,1,0.3,Planned,-8.032560720671004,0.9761729157615873
9718,lay's organic snacks 454,snacks,lay's,232.62,10,209.36,4.1,579,14,mumbai,localmart,131,297,8.6,True,bottle,200,296,26,72,2025-08-03,2026-05-26,cashback,on-time,62179.920000000006,104.68,small,0,1,1,1,0.75,Impulse,102.94760014612972,0.9848090911450436
9719,parle classic snacks 497,snacks,parle,297.16,25,222.87,4.2,93,34,bengaluru,sellerb,109,448,12.7,True,packet,500,64,21,100,2025-05-15,2025-07-18,freedelivery,on-time,99845.76000000001,44.574,mid,0,1,1,0,0.45,Mixed,-13.582476796775072,0.9849458155674083
9720,nivea classic personal 225,personal care,nivea,406.76,10,366.08,4.5,220,31,kolkata,localmart,108,246,27.0,True,can,500,1488,21,78,2025-10-10,2029-11-06,buy1get1,on-time,90055.68,73.216,mid,0,0,1,0,0.2,Planned,-42.595839752843204,0.9926416683821241
9721,britannia organic snacks 631,snacks,britannia,257.16,0,257.16,4.0,475,16,delhi,sellerb,159,211,8.4,True,bottle,500,268,31,61,2025-10-14,2026-07-09,no offer,on-time,54260.76,51.432,mid,0,1,0,0,0.25,Planned,-0.2865784226619826,1.014797842636215
9722,p&g daily personal 939,personal care,p&g,548.11,15,465.89,4.1,155,14,pune,quickstores,112,122,37.7,False,can,500,1002,22,35,2025-05-17,2028-02-13,flatdiscount,on-time,56838.58,93.178,mid,0,0,1,0,0.2,Planned,-26.944863916226293,0.9761729157615873
9723,tata family pack grocery 570,grocery,tata,351.49,0,351.49,4.6,379,28,delhi,dailyneeds,104,201,8.4,False,box,750,582,20,54,2024-12-26,2026-07-31,freedelivery,on-time,70649.49,46.86533333333333,bulk,0,0,1,0,0.2,Planned,-43.80383069398892,1.014797842636215
9724,parle classic snacks 57,snacks,parle,182.98,0,182.98,4.3,342,33,lucknow,sellerb,123,33,14.6,True,bottle,500,189,24,9,2024-10-19,2025-04-26,no offer,delayed,6038.339999999999,36.596,mid,0,1,0,0,0.25,Planned,-29.049767147996157,0.9899610382622132
9725,britannia organic snacks 388,snacks,britannia,280.17,20,224.14,4.9,562,28,ahmedabad,sellera,119,71,10.5,True,box,250,238,23,44,2025-08-15,2026-04-10,buy1get1,on-time,15913.939999999999,89.65599999999999,small,0,1,1,1,0.75,Impulse,73.81992776749526,1.0225348626452144
9726,harpic fresh household 712,household,harpic,512.02,15,435.22,4.8,13,29,mumbai,sellerb,105,272,18.0,False,jar,1000,1685,21,65,2025-09-09,2030-04-21,no offer,delayed,118379.84000000001,43.522000000000006,bulk,0,0,0,0,0.0,Planned,-75.7811137527231,0.9848090911450436
9727,dailygreens organic fruits 515,fruits & vegetables,dailygreens,249.42,20,199.54,3.0,110,33,delhi,dailyneeds,113,202,5.6,False,pouch,1000,9,22,41,2024-03-30,2024-04-08,flatdiscount,delayed,40307.08,19.954,bulk,1,1,1,0,0.7,Impulse,-68.71071448091202,1.014797842636215
9728,freshfarm original fruits 167,fruits & vegetables,freshfarm,333.79,10,300.41,4.5,101,22,pune,urbanseller,99,84,15.8,False,can,1000,3,19,39,2024-03-09,2024-03-12,cashback,delayed,25234.440000000002,30.041000000000004,bulk,1,1,1,0,0.7,Impulse,-52.8935839290908,0.9761729157615873
9729,mother dairy premium dairy 767,dairy,mother dairy,104.16,20,83.33,3.6,513,24,mumbai,dailyneeds,115,317,20.8,False,can,250,26,23,70,2024-08-22,2024-09-17,no offer,on-time,26415.61,33.332,small,1,1,0,1,0.8,Impulse,22.336111654378623,0.9848090911450436
9730,bakehouse original bakery 268,bakery,bakehouse,22.27,15,18.93,3.5,75,39,mumbai,dailyneeds,88,93,37.3,False,bottle,200,6,17,27,2025-09-22,2025-09-28,cashback,delayed,1760.49,9.465,small,1,1,1,1,1.0,Impulse,-88.95357606545888,0.9848090911450436
9731,tata premium grocery 973,grocery,tata,112.34,15,95.49,4.1,527,33,ahmedabad,dailyneeds,88,388,23.4,False,jar,400,347,17,77,2025-01-06,2025-12-19,buy1get1,delayed,37050.119999999995,23.8725,mid,0,0,1,0,0.2,Planned,-71.37451168402195,1.0225348626452144
